x,y,velocity,intensity,distance,speed,angle,label,,,
0.117323429,-0.36523907,-0.951002893,-0.646087014,-0.418811756,0.308870952,-0.178717334,1,,,
0.117323429,0.862410307,1.271886765,-0.707358871,0.797358518,0.840527329,-0.178717334,2,,,
0.488205506,-0.75137331,-0.408834667,-0.383974094,-0.783662761,-0.450638252,-0.934846476,1,,,
1.879013494,-0.590124234,0.024899902,-0.658634991,-0.358003142,-0.906343761,-2.633068418,1,,,
0.978299773,-0.628788908,-1.438954257,-0.576818267,-0.601237189,0.99242918,-1.613076534,1,,,
-0.465491271,-0.778420728,-0.137750563,-0.383974017,-0.783662804,-0.830392842,1.024417679,1,,,
0.302764482,1.106680929,1.326103663,-0.708430483,1.040592449,0.916478356,-0.285879788,2,,,
0.117323429,1.353469858,-0.951002893,-0.709094427,1.28382643,0.308870952,-0.178717334,2,,,
-0.765729217,1.574927949,-1.71003846,-0.70952344,1.527060626,1.372183908,0.250986698,2,,,
-0.187329714,-0.064544628,1.109236358,-0.686403874,-0.114769214,0.612674654,0.1431904,1,,,
-0.103439733,-0.86383801,-0.137750563,-0.033300856,-0.905279779,-0.830392842,0.359211879,1,,,
0.36899343,2.026968346,0.892369053,-0.709965499,1.952720227,0.308870952,-0.285879783,2,,,
-0.200575506,-0.998885527,-0.083533742,0.942972855,-1.02689681,-0.906343761,0.798775775,0,,,
-0.244728139,1.041637357,-1.005219719,-0.708210231,0.979783907,0.384821878,0.035712433,2,,,
0.117323429,-0.303856527,0.350200827,-0.658634986,-0.358003169,-0.450638252,-0.178717334,1,,,
0.117323429,-0.242474082,-0.951002893,-0.668275491,-0.297194679,0.308870952,-0.178717334,1,,,
-1.141026634,-0.439923897,0.567068132,-0.65863498,-0.358003201,-0.14683455,1.494031085,1,,,
0.117323429,0.616880331,0.838152227,-0.705538747,0.554124364,0.232920027,-0.178717334,1,,,
0.117323429,-0.242474082,-0.788352415,-0.668275491,-0.297194679,0.081018176,-0.178717334,1,,,
0.929731829,1.331323749,1.055019532,-0.709094427,1.283826491,0.536723728,-0.608421363,2,,,
3.958602352,1.674695976,1.814055027,-0.710008618,2.013528507,1.600036585,-1.851465707,2,,,
0.117323429,1.72176472,-2.957025391,-0.709680787,1.648677562,3.119055094,-0.178717334,2,,,
0.488205534,-0.191201906,-1.601604808,-0.675780778,-0.236386248,1.220282058,-0.608421392,1,,,
0.117323429,0.555497987,0.892369053,-0.704895905,0.493315974,0.308870952,-0.178717334,1,,,
0.117323429,-0.426621514,-0.842569241,-0.629512995,-0.479620246,0.156969101,-0.178717334,1,,,
1.662665587,0.570666933,0.45863448,-0.706093636,0.614933007,-0.298736401,-1.26842045,2,,,
1.54786868,-0.556608007,0.187550367,-0.646087021,-0.418811728,-0.678491004,-2.227008991,1,,,
1.468393925,-0.534048704,0.079116724,-0.646087014,-0.418811757,-0.830392842,-2.099014071,1,,,
-0.019549723,0.431803464,0.729718575,-0.703273171,0.371698719,0.081018176,-0.071554877,1,,,
-1.436849181,-0.756923567,-0.02931692,-0.6072584,-0.54042872,-0.98229468,2.420331619,1,,,
-0.200575506,-0.003432488,0.892369053,-0.690192564,-0.053960686,0.308870952,0.143190399,1,,,
0.541188676,-0.756923617,-0.51726832,-0.383974043,-0.783662789,-0.298736401,-1.045067011,1,,,
0.633909224,-0.704361882,0.024899902,-0.473463349,-0.722854279,-0.906343761,-1.156210489,1,,,
0.117323429,0.985175195,-2.848591594,-0.707961403,0.918975496,2.96715304,-0.178717334,2,,,
1.088681396,-1.024373533,0.079116724,-0.033300866,-0.905279777,-0.830392842,-2.777766607,1,,,
0.479374996,1.041637357,1.217670011,-0.708210231,0.979783907,0.764576505,-0.393147102,2,,,
-0.871695557,-0.725900482,-0.19196738,-0.534298806,-0.662045681,-0.754441929,1.616514395,1,,,
-1.012983934,-0.619583014,0.404417654,-0.607258392,-0.54042874,-0.374687327,1.61651448,1,,,
0.293933958,0.983976153,1.271886765,-0.707961403,0.918975622,0.840527329,-0.285879781,2,,,
-1.60904437,-0.274027889,0.621284923,-0.686403876,-0.114769177,-0.070883675,1.741579251,1,,,
0.245366057,0.309098688,0.783935401,-0.701030933,0.250081892,0.156969101,-0.285879782,1,,,
0.39990027,0.490275278,0.892369053,-0.704147834,0.432507378,0.308870952,-0.393147105,1,,,
0.117323429,1.23070497,-1.113653372,-0.708800062,1.162209452,0.536723728,-0.178717334,2,,,
0.117323429,1.598999832,-2.957025391,-0.70952344,1.527060583,3.119055094,-0.178717334,2,,,
1.954072909,0.324723364,0.187550367,-0.704147834,0.432507394,-0.678491004,-1.613076573,1,,,
0.117323429,1.107940082,2.139355984,-0.708430483,1.040592474,2.055742137,-0.178717334,2,,,
0.364578175,1.965615958,0.187550367,-0.709918426,1.891911814,-0.678491004,-0.285879784,2,,,
0.532358167,1.409212276,1.109236358,-0.709219117,1.344635123,0.612674654,-0.393147096,2,,,
1.000376075,0.955018039,0.079116724,-0.707961402,0.918975449,-0.830392842,-0.716646547,2,,,
0.929731829,1.331323749,0.187550367,-0.709094427,1.283826491,-0.678491004,-0.608421363,2,,,
0.117323429,1.169322626,1.705621374,-0.708626008,1.101401062,1.448134732,-0.178717334,2,,,
-0.35069445,1.776786795,1.326103663,-0.709748746,1.709485944,0.916478356,0.035712435,2,,,
0.920901377,-0.684877868,-1.27630385,-0.534298796,-0.662045692,0.764576505,-1.613076571,1,,,
-0.240312884,0.179903834,0.94658588,-0.697862416,0.128464799,0.384821878,0.143190416,1,,,
0.117323429,-0.488003958,-0.788352415,-0.607258394,-0.540428735,0.081018176,-0.178717334,1,,,
-0.076948147,-0.800212107,-0.246184207,-0.247997793,-0.844471285,-0.678491004,0.250986708,1,,,
0.117323429,0.309968012,1.109236358,-0.701030931,0.25008182,0.612674654,-0.178717334,1,,,
0.117323429,0.4327329,1.271886765,-0.703273172,0.371698799,0.840527329,-0.178717334,1,,,
0.45288344,0.857850197,1.217670011,-0.707358872,0.797358595,0.764576505,-0.393147097,2,,,
0.280688166,0.799918591,0.838152227,-0.706993213,0.736549989,0.232920027,-0.285879784,2,,,
1.199062848,1.500674888,-2.957025391,-0.70943223,1.466252047,3.119055094,-0.716646506,2,,,
0.823765545,0.469989839,0.187550367,-0.704147835,0.432507466,-0.678491004,-0.716646526,1,,,
-0.227067091,0.919112517,0.675501749,-0.70767943,0.858166966,0.00506725,0.035712429,2,,,
0.117323429,0.555497987,0.567068132,-0.704895905,0.493315974,-0.14683455,-0.178717334,1,,,
-0.730407065,-0.559674308,-0.842569241,-0.607258391,-0.54042874,0.156969101,1.139240855,1,,,
0.258611849,0.493156051,0.783935401,-0.704147833,0.432507329,0.156969101,-0.28587979,1,,,
0.594171846,-0.763266611,0.024899902,-0.383974049,-0.783662786,-0.906343761,-1.156210472,1,,,
-0.730407065,-0.8322181,1.271886765,-0.383974069,-0.783662775,0.840527329,1.616514429,1,,,
-0.491982856,1.341034102,-1.872688867,-0.709094427,1.283826428,1.600036585,0.1431904,2,,,
0.594171846,0.729912898,0.133333541,-0.706574623,0.67574135,-0.754441929,-0.500625085,2,,,
0.461713949,0.919112517,-1.54738791,-0.70767943,0.858166966,1.144331032,-0.393147098,2,,,
1.044528678,-1.006965922,-0.951002893,-0.033300965,-0.905279755,0.308870952,-2.633068319,1,,,
0.117323429,0.555497987,0.783935401,-0.704895905,0.493315974,0.156969101,-0.178717334,1,,,
1.291783511,-0.421394782,-1.27630385,-0.658634983,-0.358003188,0.764576505,-1.731262597,1,,,
1.318274981,-0.566424205,0.133333541,-0.629513008,-0.479620205,-0.754441929,-1.97394906,1,,,
-1.074797671,-0.708860582,-0.19196738,-0.576818232,-0.601237249,-0.754441929,1.869574434,1,,,
-0.112270256,0.122700558,-0.734135588,-0.695785646,0.067656358,0.00506725,0.035712434,1,,,
0.982714999,1.514026699,1.326103663,-0.70943223,1.466251895,0.916478356,-0.608421387,2,,,
-0.836373405,-0.861113157,-0.19196738,-0.383974028,-0.783662798,-0.754441929,1.869574409,1,,,
-0.977661783,0.37230935,-0.788352415,-0.703273173,0.371698854,0.081018176,0.687632316,1,,,
0.117323429,1.537617289,-2.902808347,-0.70943223,1.466251996,3.043103865,-0.178717334,2,,,
0.320425529,1.352090681,0.621284923,-0.709094426,1.283826299,-0.070883675,-0.285879792,2,,,
0.956223471,-0.976209646,-0.02931692,-0.033300867,-0.905279777,-0.98229468,-2.358342718,1,,,
1.309444529,1.803817539,1.326103663,-0.709810586,1.770294568,0.916478356,-0.716646558,2,,,
-0.677423895,-0.819471052,0.94658588,-0.383974093,-0.783662761,0.384821878,1.494030899,1,,,
-0.611194989,-0.605494983,-0.137750563,-0.576818258,-0.601237203,-0.830392842,1.024417633,1,,,
2.369107474,0.373391562,1.271886765,-0.705538747,0.554124447,0.840527329,-1.851465505,1,,,
0.117323429,1.660382176,0.295984001,-0.709605968,1.587868973,-0.526589178,-0.178717334,2,,,
-0.71716133,-0.233124001,1.109236358,-0.675780785,-0.236386183,0.612674654,0.798775798,1,,,
-0.553796593,0.844115547,1.542970968,-0.707358871,0.797358424,1.220282058,0.250986721,2,,,
2.104191853,0.156507459,0.133333541,-0.702245326,0.310890447,-0.754441929,-1.851465606,1,,,
-0.377186064,1.960574556,-2.848591594,-0.709918426,1.89191185,2.96715304,0.035712426,2,,,
0.894409734,1.209521649,0.45863448,-0.708800062,1.162209426,-0.298736401,-0.608421377,2,,,
1.918750757,0.464580974,0.241767193,-0.705538748,0.554124485,-0.602540078,-1.496675482,1,,,
0.470544487,0.980375036,-1.818471967,-0.707961403,0.918975535,1.524085557,-0.3931471,2,,,
1.207893415,-0.404433067,0.187550367,-0.658634987,-0.358003166,-0.678491004,-1.613076492,1,,,
0.117323429,-0.426621514,-1.384737503,-0.629512995,-0.479620246,0.916478356,-0.178717334,1,,,
0.364578175,1.965615958,0.133333541,-0.709918426,1.891911814,-0.754441929,-0.285879784,2,,,
1.954072909,0.324723364,0.187550367,-0.704147834,0.432507394,-0.678491004,-1.613076573,1,,,
-0.324202894,-0.887040419,-0.137750563,-0.033300971,-0.905279753,-0.830392842,0.910985763,1,,,
0.117323429,0.985175195,-2.957025391,-0.707961403,0.918975496,3.119055094,-0.178717334,2,,,
-0.686254461,0.087168389,-0.679918762,-0.695785645,0.067656331,-0.070883675,0.577411871,1,,,
0.117323429,0.187203124,1.055019532,-0.697862417,0.128464842,0.536723728,-0.178717334,1,,,
0.470544487,0.980375036,1.163453185,-0.707961403,0.918975535,0.68862558,-0.3931471,2,,,
-0.099024463,1.536148244,0.783935401,-0.70943223,1.466251934,0.156969101,-0.07155488,2,,,
0.117323429,2.151442127,0.295984001,-0.710048175,2.074337281,-0.526589178,-0.178717334,2,,,
-0.876110783,-0.65680795,-0.19196738,-0.576818258,-0.601237204,-0.754441929,1.494030938,1,,,
1.168156037,0.566335088,1.000802706,-0.705538747,0.554124393,0.460772803,-0.934846524,1,,,
-0.686254461,-0.752572251,0.838152227,-0.473463356,-0.722854273,0.232920027,1.373827872,1,,,
1.812784416,0.350774744,0.187550367,-0.704147834,0.432507375,-0.678491004,-1.496675524,1,,,
-1.392696463,-0.581078605,0.295984001,-0.646087026,-0.418811705,-0.526589178,2.000907721,1,,,
0.779612942,0.34873274,0.94658588,-0.702245325,0.310890424,0.384821878,-0.716646556,1,,,
1.000376075,0.955018039,0.079116724,-0.707961402,0.918975449,-0.830392842,-0.716646547,2,,,
0.311595005,1.229385905,-1.655821562,-0.708800062,1.162209472,1.296232882,-0.285879786,2,,,
-0.942339746,-0.602586949,0.621284923,-0.607258402,-0.540428714,-0.070883675,1.494031002,1,,,
-0.500813423,0.227475639,0.621284923,-0.699587857,0.189273377,-0.070883675,0.359211872,1,,,
1.706818191,0.886066001,-2.79437484,-0.707961403,0.918975571,2.891202216,-1.156210416,2,,,
2.068869816,0.436901185,1.326103663,-0.705538746,0.55412433,0.916478356,-1.613076681,1,,,
0.117323429,0.985175195,1.868271781,-0.707961403,0.918975496,1.675987409,-0.178717334,2,,,
1.291783511,-0.421394782,-1.601604808,-0.658634983,-0.358003188,1.220282058,-1.731262597,1,,,
5.857165339,0.522311676,1.055019532,-0.709680787,1.648677618,0.536723728,-3.253061562,2,,,
-1.935773843,0.21072821,-1.222087024,-0.703273171,0.371698694,0.68862558,1.494031103,1,,,
-2.408207148,-0.311173791,-1.005219719,-0.695785645,0.067656322,0.384821878,2.420331815,1,,,
0.196798163,-0.365778678,-0.896786067,-0.646087018,-0.418811739,0.232920027,-0.285879785,1,,,
0.514697119,1.286687237,-3.119675653,-0.708955415,1.223017986,3.346907567,-0.393147108,2,,,
-0.677423895,-0.819471052,0.892369053,-0.383974093,-0.783662761,0.308870952,1.494030899,1,,,
-0.412508158,0.974361459,1.217670011,-0.707961402,0.918975461,0.764576505,0.143190412,2,,,
-0.659762876,-0.885376909,0.94658588,-0.247997726,-0.844471309,0.384821878,1.616514561,1,,,
-1.118950275,-0.366198562,1.055019532,-0.668275487,-0.29719471,0.536723728,1.373827881,1,,,
0.576510799,1.715524476,0.94658588,-0.709680787,1.648677573,0.384821878,-0.393147103,2,,,
-2.38613079,-0.219598444,-0.408834667,-0.697862416,0.128464806,-0.450638252,2.275633906,1,,,
0.117323429,1.23070497,1.65140462,-0.708800062,1.162209452,1.372183908,-0.178717334,2,,,
-0.465491329,0.539610497,0.621284923,-0.704895905,0.493315955,-0.070883675,0.250986708,1,,,
-0.046041308,0.799918591,-1.764255214,-0.706993213,0.736549989,1.448134732,-0.071554885,2,,,
0.117323429,0.801027763,0.892369053,-0.706993213,0.73654993,0.308870952,-0.178717334,2,,,
0.541188676,-0.756923617,0.133333541,-0.383974043,-0.783662789,-0.754441929,-1.045067011,1,,,
1.662665587,-0.933698515,0.133333541,-0.53429881,-0.662045676,-0.754441929,-3.253061592,1,,,
0.117323429,1.353469858,1.163453185,-0.709094427,1.28382643,0.68862558,-0.178717334,2,,,
-0.712746046,1.392224799,1.380320417,-0.709219117,1.344635026,0.99242918,0.250986703,2,,,
-1.141026634,-0.439923897,0.404417654,-0.65863498,-0.358003201,-0.374687327,1.494031085,1,,,
-0.235897629,0.980375036,1.814055027,-0.707961403,0.918975535,1.600036585,0.035712431,2,,,
0.117323429,0.555497987,1.271886765,-0.704895905,0.493315974,0.840527329,-0.178717334,1,,,
0.117323429,-0.181091639,-0.842569241,-0.675780784,-0.236386191,0.156969101,-0.178717334,1,,,
-0.191744997,0.674062637,-1.981122519,-0.706093635,0.614932887,1.751938435,0.035712441,2,,,
1.954072909,0.324723364,0.512851306,-0.704147834,0.432507394,-0.222785476,-1.613076573,1,,,
1.018037093,-0.502771192,-0.734135588,-0.629513014,-0.479620185,0.00506725,-1.496675482,1,,,
1.207893415,-0.404433067,0.295984001,-0.658634987,-0.358003166,-0.526589178,-1.613076492,1,,,
1.415410755,-0.311002342,-2.414857129,-0.675780779,-0.236386233,2.359545839,-1.731262508,1,,,
-2.637800734,1.488836058,0.295984001,-0.709680787,1.648677528,-0.526589178,1.13924088,2,,,
1.54786868,-0.556608007,0.241767193,-0.646087021,-0.418811728,-0.602540078,-2.227008991,1,,,
1.971733927,0.185763936,0.133333541,-0.702245325,0.31089044,-0.754441929,-1.731262428,1,,,
0.117323429,0.985175195,0.675501749,-0.707961403,0.918975496,0.00506725,-0.178717334,2,,,
0.91207081,0.338691271,0.892369053,-0.702245325,0.310890395,0.308870952,-0.825415061,1,,,
0.316010274,1.290738493,0.512851306,-0.708955416,1.223018084,-0.222785476,-0.285879785,2,,,
2.104191853,0.156507459,0.079116724,-0.702245326,0.310890447,-0.830392842,-1.851465606,1,,,
1.441902455,0.279125263,0.838152227,-0.702245322,0.310890271,0.232920027,-1.268420591,1,,,
0.117323429,1.598999832,1.434537316,-0.70952344,1.527060583,1.068380207,-0.178717334,2,,,
-0.377186064,1.960574556,-3.119675653,-0.709918426,1.89191185,3.346907567,0.035712426,2,,,
1.781877605,0.156456434,0.024899902,-0.701030931,0.250081818,-0.906343761,-1.613076582,1,,,
0.647155016,-0.01503856,0.675501749,-0.690192563,-0.053960711,0.00506725,-0.716646562,1,,,
0.117323429,0.739645219,-1.926905621,-0.706574623,0.675741342,1.675987409,-0.178717334,2,,,
1.706818076,-0.60762336,0.241767193,-0.646087008,-0.418811782,-0.602540078,-2.493500454,1,,,
-0.606779706,1.026818498,1.217670011,-0.708210231,0.979783826,0.764576505,0.250986714,2,,,
-1.273484445,-0.775387229,0.024899902,-0.576818247,-0.601237223,-0.906343761,2.275633711,1,,,
-0.518474441,-0.023071675,0.675501749,-0.690192565,-0.053960678,0.00506725,0.467980366,1,,,
-1.860714543,0.018322394,-0.354617841,-0.69958786,0.189273494,-0.526589178,1.616514395,1,,,
0.117323429,0.309968012,0.838152227,-0.701030931,0.25008182,0.232920027,-0.178717334,1,,,
-0.315372356,1.531737116,-1.167870198,-0.70943223,1.466252063,0.612674654,0.03571243,2,,,
0.845841847,-0.605494983,0.079116724,-0.576818258,-0.601237203,-0.830392842,-1.381852302,1,,,
-0.359524988,1.838049316,1.434537316,-0.709810585,1.770294514,1.068380207,0.035712436,2,,,
-0.889356576,0.821041999,0.295984001,-0.707358872,0.797358616,-0.526589178,0.467980341,2,,,
-0.288880771,-0.069399806,1.326103663,-0.686403876,-0.114769183,0.916478356,0.250986695,1,,,
0.117323429,0.187203124,-0.842569241,-0.697862417,0.128464842,0.156969101,-0.178717334,1,,,
0.117323429,0.003055693,-0.896786067,-0.690192562,-0.053960724,0.232920027,-0.178717334,1,,,
1.468393925,-0.534048704,0.079116724,-0.646087014,-0.418811757,-0.830392842,-2.099014071,1,,,
1.918750757,0.464580974,0.45863448,-0.705538748,0.554124485,-0.298736401,-1.496675482,1,,,
-0.915848161,-0.810362266,0.892369053,-0.473463379,-0.722854254,0.308870952,1.869574338,1,,,
0.117323429,-0.426621514,-0.951002893,-0.629512995,-0.479620246,0.308870952,-0.178717334,1,,,
0.117323429,1.414852402,1.434537316,-0.709219117,1.344635018,1.068380207,-0.178717334,2,,,
1.627343321,-0.581078605,-0.083533742,-0.646087026,-0.418811705,-0.906343761,-2.35834239,1,,,
2.033547549,0.240960056,0.404417654,-0.703273173,0.371698829,-0.374687327,-1.731262481,1,,,
-2.743767074,-0.373904956,-0.788352415,-0.697862417,0.128464825,0.081018176,2.72898243,1,,,
-0.611194989,-0.873692102,0.892369053,-0.247997799,-0.844471283,0.308870952,1.494031033,1,,,
0.117323429,2.02867704,0.133333541,-0.709965499,1.952720106,-0.754441929,-0.178717334,2,,,
1.040113452,-0.374927456,0.404417654,-0.658634981,-0.358003196,-0.374687327,-1.381852375,1,,,
2.413260192,0.773435245,0.241767193,-0.707961403,0.918975622,-0.602540078,-1.613076411,2,,,
0.276272896,0.738566003,1.380320417,-0.706574623,0.675741377,0.99242918,-0.285879785,2,,,
1.848106683,0.075371496,0.241767193,-0.69958786,0.189273485,-0.602540078,-1.731262483,1,,,
0.117323429,-0.549386402,-0.19196738,-0.576818246,-0.601237224,-0.754441929,-0.178717334,1,,,
-4.545194173,0.669475967,1.271886765,-0.70933122,1.405443446,0.840527329,2.420331575,2,,,
0.232120271,0.125041224,-1.818471967,-0.695785646,0.067656356,1.524085557,-0.285879787,1,,,
0.117323429,0.862410307,1.759838128,-0.707358871,0.797358518,1.524085557,-0.178717334,2,,,
0.117323429,0.923792651,0.783935401,-0.707679429,0.858166908,0.156969101,-0.178717334,2,,,
0.249781326,0.370451276,0.892369053,-0.702245327,0.310890504,0.308870952,-0.285879781,1,,,
1.207893415,-0.404433067,0.079116724,-0.658634987,-0.358003166,-0.830392842,-1.613076492,1,,,
-1.684103899,1.560975619,-0.625701972,-0.709605968,1.587868999,-0.14683455,0.687632335,2,,,
0.117323429,0.555497987,0.729718575,-0.704895905,0.493315974,0.081018176,-0.178717334,1,,,
0.620663431,0.852137179,1.868271781,-0.70735887,0.797358406,1.675987409,-0.500625082,2,,,
1.459563473,-0.460106587,0.295984001,-0.658634997,-0.358003111,-0.526589178,-1.973949039,1,,,
-0.156422874,0.429012758,0.675501749,-0.703273173,0.371698809,0.00506725,0.035712433,1,,,
1.918750757,0.464580974,0.133333541,-0.705538748,0.554124485,-0.754441929,-1.496675482,1,,,
0.117323429,0.4327329,-1.872688867,-0.703273172,0.371698799,1.600036585,-0.178717334,1,,,
-1.869544995,0.156507459,-0.734135588,-0.702245326,0.310890447,0.00506725,1.494030938,1,,,
0.236535533,0.186393712,0.838152227,-0.697862418,0.128464869,0.232920027,-0.285879785,1,,,
-1.154272312,-0.513265496,1.380320417,-0.646087014,-0.418811756,0.99242918,1.616514468,1,,,
0.982715056,-0.697375931,-1.330520604,-0.534298802,-0.662045685,0.840527329,-1.731262482,1,,,
-0.858449765,-0.794069419,-0.679918762,-0.473463381,-0.722854252,-0.070883675,1.741579443,1,,,
2.03796289,0.102286309,0.133333541,-0.701030931,0.250081826,-0.754441929,-1.851465706,1,,,
-0.368355497,-0.13629566,0.783935401,-0.681694043,-0.175577758,0.156969101,0.359211875,1,,,
0.117323429,-0.242474082,-0.788352415,-0.668275491,-0.297194679,0.081018176,-0.178717334,1,,,
0.391069732,0.429012758,-0.788352415,-0.703273173,0.371698809,0.081018176,-0.393147102,1,,,
-0.544966084,-0.927913103,0.892369053,-0.033300934,-0.905279762,0.308870952,1.494031064,1,,,
1.843691227,-0.744609234,0.024899902,-0.629513,-0.479620229,-0.906343761,-2.928496114,1,,,
0.311595005,1.229385905,1.434537316,-0.708800062,1.162209472,1.068380207,-0.285879786,2,,,
0.302764482,-0.183611741,-0.896786067,-0.675780784,-0.23638619,0.232920027,-0.393147104,1,,,
-0.107854987,1.65885322,1.326103663,-0.709605968,1.587868957,0.916478356,-0.071554881,2,,,
1.318274981,-0.566424205,0.079116724,-0.629513008,-0.479620205,-0.830392842,-1.97394906,1,,,
0.117323429,-0.242474082,-0.896786067,-0.668275491,-0.297194679,0.232920027,-0.178717334,1,,,
-2.98219134,-0.503966339,-0.083533742,-0.697862418,0.128464862,-0.906343761,3.073100496,1,,,
-0.902602368,-0.960650223,0.783935401,-0.247997831,-0.844471272,0.156969101,2.275633839,1,,,
1.39333451,-0.586052807,0.024899902,-0.629513005,-0.479620212,-0.906343761,-2.099014063,1,,,
-0.253558676,-0.191201906,1.000802706,-0.675780778,-0.236386248,0.460772803,0.250986723,1,,,
1.971734042,0.048065458,0.079116724,-0.69958786,0.18927349,-0.830392842,-1.851465621,1,,,
0.258611849,0.493156051,-1.872688867,-0.704147833,0.432507329,1.600036585,-0.28587979,1,,,
-0.562627102,-0.152415011,1.597187722,-0.681694044,-0.175577749,1.296232882,0.57741191,1,,,
-0.227067091,0.919112517,-0.788352415,-0.70767943,0.858166966,0.081018176,0.035712429,2,,,
-2.266918771,0.052402195,1.163453185,-0.702245324,0.310890358,0.68862558,1.869574434,1,,,
-0.377186064,0.235105446,0.729718575,-0.69958786,0.189273486,0.081018176,0.25098669,1,,,
-1.048306086,-0.218256014,1.542970968,-0.681694041,-0.175577775,1.220282058,1.139241039,1,,,
0.117323429,1.905911952,0.079116724,-0.709866955,1.83110293,-0.830392842,-0.178717334,2,,,
-0.624440724,-0.807768471,0.621284923,-0.383974073,-0.783662773,-0.070883675,1.373827736,1,,,
1.786292831,0.020175077,-2.577507534,-0.697862416,0.128464786,2.587398514,-1.731262508,1,,,
1.318274981,-0.566424205,-2.143772926,-0.629513008,-0.479620205,1.979791111,-1.97394906,1,,,
-0.368355497,1.899311636,1.055019532,-0.709866955,1.831102885,0.536723728,0.035712438,2,,,
-0.31978761,-0.82217134,-0.19196738,-0.247997772,-0.844471293,-0.754441929,0.798775783,1,,,
-0.553796593,0.844115547,2.247789637,-0.707358871,0.797358424,2.207643989,0.250986721,2,,,
-0.518474441,0.722313447,-1.655821562,-0.706574623,0.675741355,1.296232882,0.250986701,2,,,
1.640589228,-0.829963857,-0.408834667,-0.576818243,-0.601237229,-0.450638252,-2.928496275,1,,,
-0.068117624,-0.183611741,-0.734135588,-0.675780784,-0.23638619,0.00506725,0.035712435,1,,,
2.095361401,0.018322394,0.133333541,-0.69958786,0.189273494,-0.754441929,-1.973949064,1,,,
-0.288880771,1.347949557,1.163453185,-0.709094426,1.283826356,0.68862558,0.03571244,2,,,
-0.571457612,-0.797055838,-0.19196738,-0.383974088,-0.783662764,-0.754441929,1.255641878,1,,,
2.166005475,0.071480904,-0.02931692,-0.70103093,0.250081747,-0.98229468,-1.97394922,1,,,
-4.38624466,0.973626937,1.271886765,-0.709605968,1.587869063,0.840527329,2.136065551,2,,,
-0.86286499,0.760748058,1.217670011,-0.706993213,0.736549991,0.764576505,0.467980369,2,,,
-0.876110783,-0.65680795,0.783935401,-0.576818258,-0.601237204,0.156969101,1.494030938,1,,,
1.574360265,-0.277260845,0.079116724,-0.681694047,-0.175577711,-0.830392842,-1.851465702,1,,,
1.269707037,0.238113832,0.675501749,-0.701030932,0.250081852,0.00506725,-1.156210391,1,,,
0.117323429,1.353469858,-2.902808347,-0.709094427,1.28382643,3.043103865,-0.178717334,2,,,
2.218988875,-0.014007074,0.079116724,-0.699587859,0.18927348,-0.830392842,-2.099014076,1,,,
0.015772379,-0.059016339,1.271886765,-0.686403869,-0.114769278,0.840527329,-0.071554877,1,,,
-0.942339746,-0.602586949,0.621284923,-0.607258402,-0.540428714,-0.070883675,1.494031002,1,,,
2.033547549,0.240960056,0.133333541,-0.703273173,0.371698829,-0.754441929,-1.731262481,1,,,
-2.068231998,0.319170511,-0.734135588,-0.704895905,0.493315983,0.00506725,1.494031066,1,,,
0.117323429,0.371350556,0.783935401,-0.702245325,0.310890408,0.156969101,-0.178717334,1,,,
-1.984342017,-0.014007074,-0.354617841,-0.699587859,0.18927348,-0.526589178,1.741579407,1,,,
-1.737087069,0.185763936,-0.408834667,-0.702245325,0.31089044,-0.450638252,1.373827759,1,,,
0.249781326,-0.551186461,-0.896786067,-0.576818255,-0.601237209,0.232920027,-0.3931471,1,,,
-0.346279195,-0.196924111,0.783935401,-0.675780785,-0.236386182,0.156969101,0.359211856,1,,,
0.117323429,0.494115443,1.000802706,-0.704147834,0.432507386,0.460772803,-0.178717334,1,,,
1.896674398,0.268634255,0.133333541,-0.703273171,0.371698735,-0.754441929,-1.613076618,1,,,
-0.686254461,-0.752572251,-0.246184207,-0.473463356,-0.722854273,-0.678491004,1.373827872,1,,,
0.117323429,-0.488003958,-0.625701972,-0.607258394,-0.540428735,-0.14683455,-0.178717334,1,,,
0.117323429,0.187203124,-1.764255214,-0.697862417,0.128464842,1.448134732,-0.178717334,1,,,
0.117323429,1.72176472,1.434537316,-0.709680787,1.648677562,1.068380207,-0.178717334,2,,,
-2.849733414,0.762545022,0.404417654,-0.708430483,1.04059243,-0.374687327,1.616514503,2,,,
-0.611194989,-0.873692102,-0.137750563,-0.247997799,-0.844471283,-0.830392842,1.494031033,1,,,
0.293933958,-0.861113107,0.024899902,-0.033300901,-0.905279769,-0.906343761,-0.608421374,1,,,
0.117323429,0.862410307,1.163453185,-0.707358871,0.797358518,0.68862558,-0.178717334,2,,,
1.035698169,-0.572699997,-1.384737503,-0.607258395,-0.540428731,0.916478356,-1.613076573,1,,,
0.117323429,1.476234745,-3.173892696,-0.70933122,1.405443408,3.422858796,-0.178717334,2,,,
0.117323429,1.598999832,-0.788352415,-0.70952344,1.527060583,0.081018176,-0.178717334,2,,,
0.505866581,1.225424716,0.133333541,-0.708800062,1.162209416,-0.754441929,-0.393147107,2,,,
-0.465491329,-0.143659357,-0.679918762,-0.681694045,-0.175577729,-0.070883675,0.467980433,1,,,
0.117323429,1.72176472,1.380320417,-0.709680787,1.648677562,0.99242918,-0.178717334,2,,,
0.832596055,0.157809748,0.892369053,-0.697862416,0.12846481,0.308870952,-0.825415069,1,,,
